时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期,行情状态,行情状态_中文,分类置信度,可交易,ER估算,ADX估算,ADX斜率
2024/8/20 15:00,-1,58831.4->61572,61651.9,58541.2,SL,-4.658,1,0.8241,0.0835,-0.0784,16.6985,-4.1977,3,13,1,5,40,10,consolidation,震荡吸收期,50,False,0.172,41.7,16.7
2024/8/21 19:00,1,61572->63624.9,65010.2,59667.6,TP,3.334,1,2.9934,0.0961,0.0078,-6.6864,6.6067,3,14,1,5,25,0,consolidation,震荡吸收期,50,False,0.258,18.3,-6.7
2024/8/26 7:00,-1,63624.9->60809.4,64049.5,57825.1,TP,4.425,1,-0.2362,0.0704,0.0369,-1.8929,-5.5548,1,16,1,2,21,12,consolidation,震荡吸收期,50,False,0.287,23.1,-1.9
2024/8/29 14:00,1,60809.4->59256.1,61186.4,58914.5,SL,-2.554,-1,1.9231,-0.4738,0.4563,-23.9637,4.8884,1,13,1,3,3,20,consolidation,震荡吸收期,50,False,0.706,1.0,-24.0
2024/8/29 19:00,-1,59256.1->59042,59948.1,57116.2,TP,0.361,-1,0.21,-0.1116,-0.0727,-23.2243,-1.695,2,13,1,4,3,16,consolidation,震荡吸收期,50,False,0.177,1.8,-23.2
2024/9/2 21:00,1,59042->57724,59817.0,57562.1,SL,-2.232,-1,2.7529,-0.1044,0.2549,-21.2329,6.3925,1,14,1,3,29,0,consolidation,震荡吸收期,50,False,0.505,3.8,-21.2
2024/9/3 15:00,-1,57724->58400,58522.1,55568.0,SL,-1.171,-1,-1.3258,0.1222,-0.1379,5.6125,-2.6856,2,12,1,3,29,2,consolidation,震荡吸收期,50,False,0.112,30.6,5.6
2024/9/4 16:00,1,58400->56770.5,58522.1,56534.8,SL,-2.79,-1,-0.1837,0.2038,-0.2512,16.3119,5.762,3,12,1,4,19,0,consolidation,震荡吸收期,50,False,0.0,41.3,16.3
2024/9/5 10:00,-1,56770.5->55050,57370.5,52528.6,TP,3.031,-1,-1.2445,-0.1014,-0.0302,-15.7175,-2.7395,3,15,1,5,3,0,consolidation,震荡吸收期,50,False,0.22,9.3,-15.7
2024/9/9 0:00,1,55050->56462,58135.0,54588.7,TP,2.565,-1,0.6969,0.1952,0.0932,-4.4403,4.6026,1,11,1,3,20,12,consolidation,震荡吸收期,50,False,0.343,20.6,-4.4
2024/9/11 6:00,-1,56462->57500,57988.0,55555.0,SL,-1.838,1,-1.605,0.1403,-0.3015,-11.3237,-6.2236,1,12,1,3,23,1,consolidation,震荡吸收期,50,False,0.0,13.7,-11.3
2024/9/11 18:00,1,57500->59433.6,60644.7,57214.0,TP,3.363,1,0.143,0.2955,-0.1616,-13.0266,0.2518,2,13,1,4,23,1,consolidation,震荡吸收期,50,False,0.088,12.0,-13.0
2024/9/15 22:00,-1,59433.6->59090.7,59678.3,57431.1,TP,0.577,1,-0.9522,0.0908,0.238,-4.9528,-6.0724,1,13,1,2,36,6,consolidation,震荡吸收期,50,False,0.488,20.0,-5.0
2024/9/17 11:00,1,59090.7->62665.2,64142.8,58872.1,TP,6.049,-1,2.3477,-0.106,-0.0791,-9.214,6.17,2,11,1,3,34,0,consolidation,震荡吸收期,50,False,0.171,15.8,-9.2
2024/9/22 10:00,-1,62665.2->63574.2,64019.0,62364.8,SL,-1.451,1,-0.9382,0.0106,-0.014,-2.9935,-7.0102,1,14,1,2,27,6,consolidation,震荡吸收期,50,False,0.236,22.0,-3.0
2024/9/22 23:00,1,63574.2->63153.7,64822.2,62560.0,SL,-0.661,1,1.2062,0.2997,0.2398,3.0911,1.8914,2,13,1,3,40,8,consolidation,震荡吸收期,50,False,0.49,28.1,3.1
2024/9/26 1:00,-1,63153.7->64400.5,64500.0,62671.0,SL,-1.974,1,-1.9052,-0.0398,0.1783,-2.4542,-6.0333,1,13,1,4,87,1,consolidation,震荡吸收期,50,False,0.428,22.5,-2.5
2024/9/26 11:00,1,64400.5->64371.7,66500.0,64154.1,SL,-0.045,1,1.4107,-0.029,-0.0938,1.4295,2.7756,2,13,1,5,80,1,consolidation,震荡吸收期,50,False,0.156,26.4,1.4
2024/9/30 2:00,-1,64371.7->61583.9,64817.9,59800.0,TP,4.331,1,-1.1272,0.1473,0.2193,3.9893,-5.7395,1,13,1,4,44,2,consolidation,震荡吸收期,50,False,0.469,29.0,4.0
2024/10/4 13:00,1,61583.9->62222.1,64466.9,60784.5,TP,1.036,-1,2.1403,-0.3504,0.3922,-15.1265,5.7842,1,14,1,2,4,0,consolidation,震荡吸收期,50,False,0.642,9.9,-15.1
2024/10/7 23:00,-1,62222.1->60672,63200.0,58935.6,TP,2.491,1,-1.695,0.3195,-0.2904,-16.1073,-5.8869,1,13,1,3,50,9,consolidation,震荡吸收期,50,False,0.0,8.9,-16.1
2024/10/11 7:00,1,60672->62230.1,63488.0,60650.0,TP,2.568,-1,-0.7547,0.0815,-0.181,-12.3271,4.6327,1,11,1,3,22,0,consolidation,震荡吸收期,50,False,0.069,12.7,-12.3
2024/10/13 15:00,-1,62230.1->64140,64531.9,62050.0,SL,-3.069,1,-1.2008,-0.0618,0.1375,-22.1135,-6.0312,1,14,1,3,3,1,consolidation,震荡吸收期,50,False,0.388,2.9,-22.1
2024/10/14 4:00,1,64140->68385.4,69546.0,63779.4,TP,6.619,1,2.3748,0.3547,0.2081,-13.1953,3.5678,2,14,1,4,9,5,consolidation,震荡吸收期,50,False,0.458,11.8,-13.2
2024/10/21 9:00,-1,68385.4->67266.2,68494.0,65251.0,TP,1.637,1,-0.2219,0.2698,-0.236,6.906,-6.4907,1,12,1,2,32,0,consolidation,震荡吸收期,50,False,0.014,31.9,6.9
2024/10/24 1:00,1,67266.2->67026.7,68850.3,66000.0,SL,-0.356,-1,0.5211,0.2008,0.014,10.9028,6.9152,1,14,1,3,25,0,consolidation,震荡吸收期,50,False,0.264,35.9,10.9
2024/10/25 18:00,-1,67026.7->67696,67762.9,65588.7,SL,-0.999,1,-1.9743,0.1894,0.2252,-6.8565,-5.4023,2,10,1,3,33,0,consolidation,震荡吸收期,50,False,0.475,18.1,-6.9
2024/10/27 14:00,1,67696->70750.3,73650.0,67544.4,TP,4.512,1,0.8589,-0.1191,0.0745,-16.2765,5.9534,2,14,1,4,32,10,consolidation,震荡吸收期,50,False,0.325,8.7,-16.3
2024/10/31 14:00,-1,70750.3->71272.3,71629.9,68829.9,SL,-0.738,1,-0.9173,-0.0054,-0.0715,-9.9428,-5.0103,1,17,1,3,15,0,consolidation,震荡吸收期,50,False,0.178,15.1,-9.9
2024/11/1 14:00,1,71272.3->69922,71629.9,69030.1,SL,-1.895,-1,0.8027,0.0065,-0.317,10.322,6.6579,2,14,1,3,8,0,consolidation,震荡吸收期,50,False,0.0,35.3,10.3
2024/11/1 16:00,-1,69922->68870.1,70514.5,67458.0,TP,1.504,-1,-0.9081,0.2638,-0.3333,4.4813,-1.1828,3,14,1,4,8,1,consolidation,震荡吸收期,50,False,0.0,29.5,4.5
2024/11/3 22:00,1,68870.1->67829.7,69499.0,67240.7,SL,-1.511,-1,1.3618,0.1676,-0.5459,8.9198,6.5913,1,15,1,5,8,7,consolidation,震荡吸收期,50,False,0.0,33.9,8.9
2024/11/4 17:00,-1,67829.7->69035.1,69054.2,66822.5,SL,-1.777,-1,-2.0096,0.0887,0.2197,-20.3507,-6.8595,2,14,1,6,3,6,consolidation,震荡吸收期,50,False,0.47,4.6,-20.4
2024/11/5 8:00,1,69035.1->89724.1,93263.0,68616.0,TP,29.969,-1,-0.1106,0.0828,-0.1542,-0.301,0.4862,3,16,1,6,2,5,consolidation,震荡吸收期,50,False,0.096,24.7,-0.3
2024/11/13 22:00,-1,89724.1->91679.9,91825.0,86666.6,SL,-2.18,1,0.7649,0.3022,-0.125,5.6303,-4.8744,1,9,1,2,15,4,consolidation,震荡吸收期,50,False,0.125,30.6,5.6
2024/11/15 21:00,1,91679.9->89553,91851.2,88714.2,SL,-2.32,1,3.7853,-0.167,0.2054,-9.7886,5.8796,2,15,1,3,40,0,consolidation,震荡吸收期,50,False,0.455,15.2,-9.8
2024/11/17 22:00,-1,89553->91716.4,92279.1,88714.2,SL,-2.416,1,-1.0032,0.0123,-0.0137,2.8566,-4.0608,2,16,1,4,63,6,trend_continuation,趋势延续期,70,False,0.236,27.9,2.9
2024/11/18 7:00,1,91716.4->90300.3,92279.1,89375.0,SL,-1.544,1,1.5263,0.1168,0.1058,3.1644,2.1382,2,14,1,4,65,19,consolidation,震荡吸收期,50,False,0.356,28.2,3.2
2024/11/18 14:00,-1,90300.3->91127.9,92800.0,89428.3,SL,-0.916,1,-0.4825,0.2278,0.0538,5.4536,-4.1265,3,12,1,5,60,32,consolidation,震荡吸收期,50,False,0.304,30.5,5.5
2024/11/19 13:00,1,91127.9->97711.9,99588.0,90986.9,TP,7.225,1,1.0019,-0.4444,-0.0696,-9.3367,4.2715,4,12,1,6,72,21,consolidation,震荡吸收期,50,False,0.18,15.7,-9.3
2024/11/23 20:00,-1,97711.9->98072,98569.3,95745.5,SL,-0.369,1,-1.1455,-0.1941,0.3959,-1.6624,-5.6403,1,15,1,2,59,0,consolidation,震荡吸收期,50,False,0.646,23.3,-1.7
2024/11/25 6:00,1,98072->95995.1,98876.0,94583.0,SL,-2.118,1,0.4205,0.2043,-0.2266,5.354,5.8575,2,14,1,3,37,0,consolidation,震荡吸收期,50,False,0.023,30.4,5.4
2024/11/25 15:00,-1,95995.1->95652.3,96498.4,90800.0,TP,0.357,1,-0.9608,0.1306,-0.0614,-13.9034,-1.7757,3,14,1,4,42,1,consolidation,震荡吸收期,50,False,0.189,11.1,-13.9
2024/11/27 16:00,1,95652.3->96268.7,98628.0,94610.0,TP,0.644,-1,4.9391,-0.4502,0.2782,-23.9604,6.9016,2,12,1,5,28,14,consolidation,震荡吸收期,50,False,0.528,1.0,-24.0
2024/11/30 11:00,-1,96268.7->97583.9,97841.7,95678.0,SL,-1.366,1,-1.9099,-0.1672,-0.0437,-8.0633,-6.4319,1,14,1,3,36,12,consolidation,震荡吸收期,50,False,0.206,16.9,-8.1
2024/12/1 22:00,1,97583.9->95996.1,98174.4,95753.1,SL,-1.627,1,2.0821,0.0101,0.1139,1.3152,7.5783,2,12,1,3,71,0,consolidation,震荡吸收期,50,False,0.364,26.3,1.3
2024/12/2 7:00,-1,95996.1->96165.1,97352.0,94770.0,SL,-0.176,1,-0.8566,0.1808,-0.0348,1.9512,-2.4732,3,14,1,4,80,0,consolidation,震荡吸收期,50,False,0.215,27.0,2.0
2024/12/2 16:00,1,96165.1->95236.1,97352.0,93583.8,SL,-0.966,1,-0.0667,0.4169,-0.1589,10.9726,3.9188,3,13,1,5,78,0,consolidation,震荡吸收期,50,False,0.091,36.0,11.0
2024/12/3 14:00,-1,95236.1->95784,96636.0,93583.8,SL,-0.575,1,-2.0186,-0.3962,-0.0313,-4.4264,-5.1208,4,14,1,6,71,8,consolidation,震荡吸收期,50,False,0.219,20.6,-4.4
2024/12/4 2:00,1,95784->95544,96965.1,94580.0,SL,-0.251,1,0.5988,0.0438,-0.0712,-0.2607,1.2703,4,11,1,7,79,11,consolidation,震荡吸收期,50,False,0.179,24.7,-0.3
2024/12/4 17:00,-1,95544->97705.7,99000.0,94691.3,SL,-2.263,1,-1.2083,-0.0538,0.0949,-2.9072,-3.2919,4,13,1,7,85,5,consolidation,震荡吸收期,50,False,0.345,22.1,-2.9
2024/12/4 21:00,1,97705.7->99064.2,104056.0,97427.8,TP,1.39,1,2.6254,0.154,0.3585,1.9559,0.5573,4,12,1,8,85,5,consolidation,震荡吸收期,50,False,0.609,27.0,2.0
2024/12/5 20:00,-1,99064.2->101363.8,101752.5,89711.9,SL,-2.321,1,0.7467,0.3945,-0.2175,9.7027,-6.3494,4,14,1,9,64,13,consolidation,震荡吸收期,50,False,0.033,34.7,9.7
2024/12/6 18:00,1,101363.8->98410.5,101901.8,98300.0,SL,-2.914,-1,4.4597,-0.9738,-0.1567,1.2546,5.608,4,12,1,8,48,9,consolidation,震荡吸收期,50,False,0.093,26.3,1.3
2024/12/9 9:00,-1,98410.5->99535.4,100424.4,94000.0,SL,-1.143,-1,-1.4899,0.2037,-0.0141,-2.2164,-5.8437,1,16,1,4,34,17,trend_continuation,趋势延续期,70,False,0.236,22.8,-2.2
2024/12/11 14:00,1,99535.4->100012.1,102538.9,98360.0,TP,0.479,-1,3.7897,-0.5826,0.388,-18.7282,6.1889,1,12,1,3,37,20,consolidation,震荡吸收期,50,False,0.638,6.3,-18.7
2024/12/12 20:00,-1,100012.1->101503.4,101911.4,99200.0,SL,-1.491,1,-1.2717,0.0875,-0.2396,-3.2603,-5.4437,2,14,1,4,20,12,consolidation,震荡吸收期,50,False,0.01,21.7,-3.3
2024/12/13 18:00,1,101503.4->105310.7,108365.0,100606.9,TP,3.751,1,1.3089,-0.0398,0.0781,-12.6368,5.7067,2,14,1,4,16,12,consolidation,震荡吸收期,50,False,0.328,12.4,-12.6
2024/12/18 2:00,-1,105310.7->97530.5,105655.0,92268.0,TP,7.388,1,-1.1352,0.263,-0.0417,-11.2316,-6.0735,1,13,1,2,37,0,consolidation,震荡吸收期,50,False,0.208,13.8,-11.2
2024/12/21 0:00,1,97530.5->96160,99553.7,95888.1,SL,-1.405,-1,0.5276,-0.1727,-0.2801,-16.7702,5.8588,1,12,1,3,0,25,consolidation,震荡吸收期,50,False,0.0,8.2,-16.8
2024/12/22 5:00,-1,96160->98306.8,98319.7,92525.0,SL,-2.233,-1,-2.5161,-0.0547,-0.0513,-3.0592,-6.3183,2,13,1,4,17,19,consolidation,震荡吸收期,50,False,0.199,21.9,-3.1
2024/12/24 15:00,1,98306.8->95439.5,99968.9,95401.3,SL,-2.917,-1,4.7498,-0.2366,0.2913,-6.4066,7.0817,1,15,1,4,30,12,consolidation,震荡吸收期,50,False,0.541,18.6,-6.4
2024/12/26 9:00,-1,95439.5->94418.5,97561.4,91540.0,TP,1.07,1,-2.6296,0.1163,0.2576,-4.0073,-6.3981,2,14,1,3,13,0,consolidation,震荡吸收期,50,False,0.508,21.0,-4.0
2024/12/30 19:00,1,94418.5->92794.2,95041.2,91899.9,SL,-1.72,-1,0.8987,0.3121,-0.2012,-9.1272,5.6738,1,14,1,2,14,9,consolidation,震荡吸收期,50,False,0.049,15.9,-9.1
2024/12/30 22:00,-1,92794.2->95676.3,96258.9,91911.1,SL,-3.106,-1,-1.9578,0.4685,-0.1006,-12.1321,-2.3456,2,15,1,3,14,10,consolidation,震荡吸收期,50,False,0.149,12.9,-12.1
2024/12/31 14:00,1,95676.3->93585.1,96258.9,93200.0,SL,-2.186,-1,1.0615,-0.0832,0.0424,-6.4236,-0.1668,3,13,1,4,8,14,consolidation,震荡吸收期,50,False,0.292,18.6,-6.4
2024/12/31 23:00,-1,93585.1->94803.4,95192.1,92888.0,SL,-1.302,-1,1.0489,-0.0101,0.0112,-7.565,-0.2802,4,11,1,5,3,12,consolidation,震荡吸收期,50,False,0.261,17.4,-7.6
2025/1/1 22:00,1,94803.4->97942.8,102750.0,94390.4,TP,3.311,-1,0.9344,-0.2426,0.1878,-0.7898,5.3391,4,10,1,6,26,11,consolidation,震荡吸收期,50,False,0.438,24.2,-0.8
2025/1/7 15:00,-1,97942.8->95065.4,100154.0,91200.0,TP,2.938,1,-1.7803,-0.2168,-0.1529,-1.0145,-6.4595,1,14,1,2,45,9,consolidation,震荡吸收期,50,False,0.097,24.0,-1.0
2025/1/10 11:00,1,95065.4->94549.9,95853.1,92222.0,SL,-0.542,-1,1.0171,-0.3046,0.3029,-22.7929,3.9878,1,14,1,3,3,0,consolidation,震荡吸收期,50,False,0.553,2.2,-22.8
2025/1/12 23:00,-1,94549.9->94221.8,95947.2,93952.3,TP,0.347,-1,-0.6971,0.0524,0.0903,5.7185,-6.2666,1,13,1,3,49,1,consolidation,震荡吸收期,50,False,0.34,30.7,5.7
2025/1/13 1:00,1,94221.8->93048.1,95408.0,92904.0,SL,-1.246,-1,0.8109,0.2233,0.0836,7.5747,0.2442,2,14,1,4,51,5,trend_initiation,趋势启动期,75,True,0.334,32.6,7.6
2025/1/13 8:00,-1,93048.1->94201.1,94474.3,89111.0,SL,-1.239,-1,-0.7851,0.3223,0.0749,1.1187,-5.3061,3,15,1,5,58,14,consolidation,震荡吸收期,50,False,0.325,26.1,1.1
2025/1/13 21:00,1,94201.1->99299.9,100880.0,93400.1,TP,5.413,-1,-0.6834,0.5751,0.1222,10.8335,2.6694,4,13,1,6,62,22,consolidation,震荡吸收期,50,False,0.372,35.8,10.8
2025/1/16 15:00,-1,99299.9->101103.2,102164.0,97311.1,SL,-1.816,1,-2.2342,0.0262,-0.1632,-5.7349,-7.4018,1,16,1,6,25,9,consolidation,震荡吸收期,50,False,0.087,19.3,-5.7
2025/1/17 2:00,1,101103.2->101334,106448.6,99639.4,TP,0.228,1,1.8639,0.2198,-0.0995,-26.9818,0.8868,2,15,1,7,16,9,consolidation,震荡吸收期,50,False,0.15,0.0,-27.0
2025/1/19 23:00,-1,101334->107148.3,109800.0,99526.4,SL,-5.738,1,-1.4973,0.5138,-0.1104,-4.2857,-5.5589,1,16,1,4,11,1,consolidation,震荡吸收期,50,False,0.14,20.7,-4.3
2025/1/20 7:00,1,107148.3->103920.2,109490.6,100555.1,SL,-3.013,1,3.0194,1.0158,0.1322,4.9782,2.4208,2,15,1,5,11,9,trend_initiation,趋势启动期,75,True,0.382,30.0,5.0
2025/1/20 18:00,-1,103920.2->107022,107285.8,100111.0,SL,-2.985,1,-0.4392,1.2132,-0.132,8.5882,-0.7904,3,14,1,6,11,19,consolidation,震荡吸收期,50,False,0.118,33.6,8.6
2025/1/21 19:00,1,107022->102646.1,107200.0,102109.5,SL,-4.089,1,4.4999,-0.6373,0.2172,-6.09,6.4054,4,9,1,5,9,40,consolidation,震荡吸收期,50,False,0.467,18.9,-6.1
2025/1/23 2:00,-1,102646.1->105272.7,106062.1,101233.0,SL,-2.559,1,-2.3173,-0.0468,0.1589,10.9963,-5.948,2,12,1,6,26,17,consolidation,震荡吸收期,50,False,0.409,36.0,11.0
2025/1/23 15:00,1,105272.7->101728.2,107146.3,101591.8,SL,-3.367,1,0.5548,0.2285,-0.11,16.0056,2.3061,3,14,1,7,26,17,consolidation,震荡吸收期,50,False,0.14,41.0,16.0
2025/1/27 0:00,-1,101728.2->101101.3,103272.2,97751.6,TP,0.616,1,-2.4433,0.0636,0.3266,6.0573,-7.5902,1,13,1,4,42,15,consolidation,震荡吸收期,50,False,0.577,31.1,6.1
2025/1/27 15:00,1,101101.3->101263.8,103848.0,98859.0,TP,0.161,-1,-3.0238,0.951,0.103,26.0705,0.4198,2,13,1,4,42,20,consolidation,震荡吸收期,50,False,0.353,51.1,26.1
2025/1/28 22:00,-1,101263.8->103744.3,104795.1,100274.4,SL,-2.45,-1,-2.0189,-0.144,-0.1038,-8.3113,-6.8202,3,14,1,4,42,14,consolidation,震荡吸收期,50,False,0.146,16.7,-8.3
2025/1/29 21:00,1,103744.3->102294.3,106450.3,102112.2,SL,-1.398,-1,2.3232,0.0922,0.2791,-4.0318,5.5382,2,16,1,5,50,14,consolidation,震荡吸收期,50,False,0.529,21.0,-4.0
2025/1/31 19:00,-1,102294.3->98532.5,103016.0,91182.6,TP,3.677,1,-2.008,0.1562,0.2554,-11.4532,-5.4356,2,15,1,4,35,12,consolidation,震荡吸收期,50,False,0.505,13.5,-11.5
2025/2/3 16:00,1,98532.5->97690,102500.0,96136.2,SL,-0.855,-1,1.0599,0.6367,-0.2921,3.4687,5.8809,1,12,1,3,13,19,consolidation,震荡吸收期,50,False,0.0,28.5,3.5
2025/2/4 22:00,-1,97690->99729.8,100149.8,95680.0,SL,-2.088,1,-4.3096,0.1599,-0.041,-20.9562,-6.4558,2,10,1,4,7,18,consolidation,震荡吸收期,50,False,0.209,4.0,-21.0
2025/2/7 14:00,1,99729.8->95754.3,100149.8,95601.0,SL,-3.986,1,2.6021,-0.0887,0.3061,-2.0765,7.0648,1,11,1,4,60,12,trend_running,趋势运行期,80,True,0.556,22.9,-2.1
2025/2/7 20:00,-1,95754.3->97690.3,97914.6,94705.8,SL,-2.022,1,0.403,0.1349,-0.1101,-8.8333,-0.7736,2,11,1,4,66,7,consolidation,震荡吸收期,50,False,0.14,16.2,-8.8
2025/2/10 8:00,1,97690.3->96965,98489.7,96565.6,SL,-0.742,1,0.9225,0.3898,-0.0238,0.2356,5.6509,1,17,1,4,90,1,consolidation,震荡吸收期,50,False,0.226,25.2,0.2
2025/2/11 14:00,-1,96965->97353.3,97707.7,94021.3,SL,-0.4,1,-0.797,-0.164,-0.0847,4.8026,-6.4478,2,14,1,5,98,11,consolidation,震荡吸收期,50,False,0.165,29.8,4.8
2025/2/12 17:00,1,97353.3->95708.5,98136.1,95209.4,SL,-1.69,-1,0.6333,0.2727,-0.0344,-9.5143,3.3394,2,12,1,4,79,6,consolidation,震荡吸收期,50,False,0.216,15.5,-9.5
2025/2/13 17:00,-1,95708.5->98545.9,98843.9,95306.7,SL,-2.965,-1,-2.3361,-0.2463,0.1334,6.3529,-6.5349,2,16,1,5,74,0,consolidation,震荡吸收期,50,False,0.383,31.4,6.4
2025/2/14 17:00,1,98545.9->96978.7,98843.9,96685.7,SL,-1.59,-1,1.2201,-0.0533,0.0472,-3.3622,4.5891,3,14,1,5,71,5,trend_continuation,趋势延续期,70,False,0.297,21.6,-3.4
2025/2/16 14:00,-1,96978.7->96333.9,97300.0,93363.3,TP,0.665,-1,-0.716,-0.0626,0.0895,8.6071,-6.2007,2,14,1,5,88,7,consolidation,震荡吸收期,50,False,0.34,33.6,8.6
2025/2/19 10:00,1,96333.9->96528.1,99485.9,95403.7,TP,0.202,-1,0.4237,-0.0626,0.0107,-3.5095,5.4355,1,12,1,3,51,13,consolidation,震荡吸收期,50,False,0.261,21.5,-3.5
2025/2/21 18:00,-1,96528.1->84352,97229.7,78258.5,TP,12.614,1,-1.1711,0.3298,0.0018,9.5984,-6.0955,1,12,1,3,50,2,trend_initiation,趋势启动期,75,True,0.252,34.6,9.6
2025/2/28 16:00,1,84352->90031,95000.0,83181.7,TP,6.733,-1,0.5573,0.4335,-0.1313,7.8875,6.4811,1,10,1,2,0,0,consolidation,震荡吸收期,50,False,0.119,32.9,7.9
2025/3/3 15:00,-1,90031->88207.2,91287.6,81501.0,TP,2.026,1,-4.5394,-0.0829,-0.2631,2.0034,-7.4755,1,10,1,3,4,0,consolidation,震荡吸收期,50,False,0.0,27.0,2.0
2025/3/4 19:00,1,88207.2->88634,92812.3,86356.5,TP,0.484,-1,0.601,-0.0429,-0.3359,1.3693,6.0917,2,13,1,4,4,3,consolidation,震荡吸收期,50,False,0.0,26.4,1.4
2025/3/6 17:00,-1,88634->83257.5,91290.3,80000.0,TP,6.066,1,-1.1748,0.0165,-0.2054,-5.4462,-5.7631,2,13,1,4,0,0,consolidation,震荡吸收期,50,False,0.045,19.6,-5.4
2025/3/10 12:00,1,83257.5->78459.4,83786.1,78200.0,SL,-5.763,-1,1.3425,0.5012,-0.6537,-11.2177,7.0355,1,13,1,3,13,14,consolidation,震荡吸收期,50,False,0.0,13.8,-11.2
2025/3/10 17:00,-1,78459.4->83103.1,83631.8,76600.0,SL,-5.919,-1,-3.4666,0.6838,-0.3498,-18.2754,-0.0115,2,12,1,4,13,8,consolidation,震荡吸收期,50,False,0.0,6.7,-18.3
2025/3/11 19:00,1,83103.1->80870.8,84499.0,80597.7,SL,-2.686,-1,5.9503,-0.0426,0.0647,-8.8119,6.3469,3,11,1,4,9,3,consolidation,震荡吸收期,50,False,0.315,16.2,-8.8
2025/3/13 16:00,-1,80870.8->83258,83360.3,79940.0,SL,-2.952,-1,-2.4948,-0.0628,0.2719,1.4001,-5.7463,2,12,1,5,45,4,consolidation,震荡吸收期,50,False,0.522,26.4,1.4
2025/3/14 11:00,1,83258->82759.9,85300.0,82357.0,SL,-0.598,-1,2.4729,-0.3734,-0.1704,3.6978,6.6332,2,11,1,6,64,7,consolidation,震荡吸收期,50,False,0.08,28.7,3.7
2025/3/16 12:00,-1,82759.9->84505.1,85154.0,82000.0,SL,-2.109,-1,-2.3142,0.0577,0.4691,2.0935,-7.5857,2,12,1,4,75,6,consolidation,震荡吸收期,50,False,0.719,27.1,2.1
2025/3/17 18:00,1,84505.1->83162.4,84764.3,82250.0,SL,-1.589,-1,2.5509,0.0526,-0.0474,-12.705,5.8732,2,13,1,5,60,4,consolidation,震荡吸收期,50,False,0.203,12.3,-12.7
2025/3/18 7:00,-1,83162.4->83472.1,83840.3,81144.0,SL,-0.372,-1,-1.2625,0.0294,0.1336,2.3989,-2.5452,3,11,1,5,60,0,consolidation,震荡吸收期,50,False,0.384,27.4,2.4
2025/3/19 10:00,1,83472.1->84085.7,87446.9,83383.3,TP,0.735,-1,2.0698,-0.2498,-0.0295,-4.8308,5.6559,3,11,1,5,53,0,trend_continuation,趋势延续期,70,False,0.221,20.2,-4.8
2025/3/20 17:00,-1,84085.7->84698,85054.0,83170.6,SL,-0.728,1,-2.1418,0.1297,-0.397,-4.5707,-6.6,2,12,1,5,32,0,consolidation,震荡吸收期,50,False,0.0,20.4,-4.6
2025/3/23 11:00,1,84698->86540.5,88769.2,84458.2,TP,2.175,1,0.4044,-0.093,0.1956,1.6534,6.1053,1,14,1,4,48,5,consolidation,震荡吸收期,50,False,0.446,26.7,1.7
2025/3/25 4:00,-1,86540.5->87855.5,88545.7,86303.3,SL,-1.52,1,-1.0217,0.1504,-0.4693,-11.1261,-6.7562,2,9,1,3,51,1,consolidation,震荡吸收期,50,False,0.0,13.9,-11.1
2025/3/25 20:00,1,87855.5->86740.8,88545.7,86434.3,SL,-1.269,1,0.5819,-0.0375,0.0008,-19.6597,1.4727,2,13,1,4,40,1,consolidation,震荡吸收期,50,False,0.251,5.3,-19.7
2025/3/26 15:00,-1,86740.8->83423,87765.2,81268.5,TP,3.825,1,-1.5209,0.0239,0.0753,-6.6422,-6.329,3,13,1,5,27,0,consolidation,震荡吸收期,50,False,0.325,18.4,-6.6
2025/3/31 15:00,1,83423->82513.2,88500.0,82263.6,SL,-1.091,-1,1.1463,0.3716,0.0987,7.9839,6.0191,1,15,1,2,20,1,trend_initiation,趋势启动期,75,True,0.349,33.0,8.0
2025/4/2 23:00,-1,82513.2->84577.8,84725.0,81203.0,SL,-2.502,1,-2.0416,0.7869,-0.0252,12.5229,-5.6887,1,11,1,3,29,3,trend_initiation,趋势启动期,75,True,0.225,37.5,12.5
2025/4/4 9:00,1,84577.8->82682,84725.0,81667.0,SL,-2.241,-1,2.4827,-0.1938,-0.0301,-2.069,6.0408,2,13,1,4,56,7,trend_continuation,趋势延续期,70,False,0.22,22.9,-2.1
2025/4/4 11:00,-1,82682->78480.1,84613.2,74501.6,TP,5.082,-1,0.6667,-0.0358,-0.3114,-2.9725,-1.7683,3,13,1,5,58,6,consolidation,震荡吸收期,50,False,0.0,22.0,-3.0
2025/4/7 15:00,1,78480.1->76867.4,80860.0,76353.0,SL,-2.055,-1,-0.734,1.0677,-0.6315,14.1883,5.2794,1,9,1,4,77,13,consolidation,震荡吸收期,50,False,0.0,39.2,14.2
2025/4/8 19:00,-1,76867.4->81782.6,82986.2,74627.5,SL,-6.394,-1,-2.4281,-0.4196,0.1968,-9.5115,-5.4928,2,12,1,3,49,12,consolidation,震荡吸收期,50,False,0.447,15.5,-9.5
